0.1,171,0.073411,-0.072507,0.00015862,0,1,0.00047769,0.00013545,0.00011438,0.00047769,-5.9575e-11,0.032505,-0.048351,0.01292,3.507e-09,0.0034042
0.1,172,0.073397,-0.072683,0.00013256,0,1,0.00045668,0.00011319,9.5592e-05,0.00045668,-4.3913e-11,0.032494,-0.048357,0.012916,2.4503e-09,0.0034032
0.1,173,0.073384,-0.072837,0.00010901,0,1,0.0004374,9.3084e-05,7.8609e-05,0.0004374,-3.1493e-11,0.032484,-0.048362,0.012913,1.6576e-09,0.0034023
0.1,174,0.073372,-0.07297,8.7809e-05,0,1,0.00041992,7.4979e-05,6.3319e-05,0.00041992,-2.1805e-11,0.032476,-0.048367,0.01291,1.0758e-09,0.0034015
0.1,175,0.073362,-0.073083,6.8785e-05,0,1,0.00040435,5.8734e-05,4.9601e-05,0.00040435,-1.4398e-11,0.032468,-0.048371,0.012907,6.6032e-10,0.0034008
0.1,176,0.073353,-0.073174,5.1764e-05,0,1,0.00039077,4.42e-05,3.7327e-05,0.00039077,-8.8803e-12,0.032461,-0.048374,0.012904,3.7405e-10,0.0034001
0.1,177,0.073345,-0.073244,3.6563e-05,0,1,0.00037928,3.1221e-05,2.6366e-05,0.00037928,-4.9179e-12,0.032455,-0.048378,0.012902,1.8666e-10,0.0033996
0.1,178,0.073339,-0.073294,2.2997e-05,0,1,0.00036995,1.9637e-05,1.6583e-05,0.00036995,-2.2359e-12,0.03245,-0.04838,0.0129,7.3855e-11,0.0033992
0.1,179,0.073334,-0.073323,1.0874e-05,0,1,0.00036286,9.2848e-06,7.841e-06,0.00036286,-6.2585e-13,0.032447,-0.048382,0.012899,1.6514e-11,0.0033988
0.1,180,0.073331,-0.073331,1.0345e-19,0,1,0.00035811,8.8334e-20,7.4598e-20,0.00035811,-9.1135e-37,0.032444,-0.048383,0.012898,1.4948e-39,0.0033986
0.6,40,0.097402,0.074614,0.35218,0,1,0.059281,0.30071,0.25395,0.059281,0.010114,0.052714,-0.039056,0.020094,0.010184,0.0052307
0.6,41,0.098993,0.074711,0.35056,0,1,0.062558,0.29932,0.25278,0.062558,0.011107,0.054196,-0.038493,0.020613,0.009772,0.0053625
0.6,42,0.10052,0.074705,0.34872,0,1,0.065724,0.29776,0.25146,0.065724,0.012051,0.05564,-0.037957,0.021119,0.0093805,0.0054906
0.6,43,0.102,0.074596,0.3467,0,1,0.068779,0.29603,0.25,0.068779,0.012947,0.057044,-0.037445,0.021609,0.0090084,0.0056149
0.6,44,0.10341,0.074389,0.34449,0,1,0.07172,0.29415,0.24841,0.07172,0.013798,0.058406,-0.036958,0.022085,0.0086545,0.0057353
0.6,45,0.10477,0.074083,0.34212,0,1,0.074549,0.29212,0.2467,0.074549,0.014604,0.059726,-0.036495,0.022544,0.0083176,0.0058517
0.6,46,0.10607,0.073682,0.33959,0,1,0.077265,0.28996,0.24488,0.077265,0.015368,0.061002,-0.036055,0.022989,0.0079968,0.0059642
0.6,47,0.10731,0.073188,0.33692,0,1,0.07987,0.28769,0.24295,0.07987,0.016091,0.062235,-0.035637,0.023417,0.0076912,0.0060726
0.6,48,0.1085,0.072603,0.33413,0,1,0.082366,0.2853,0.24094,0.082366,0.016776,0.063424,-0.035241,0.02383,0.0073998,0.0061771
0.6,49,0.10964,0.071931,0.33122,0,1,0.084754,0.28281,0.23884,0.084754,0.017423,0.064569,-0.034864,0.024227,0.007122,0.0062775
0.6,50,0.11073,0.071175,0.32821,0,1,0.087039,0.28024,0.23667,0.087039,0.018036,0.065671,-0.034508,0.024609,0.0068571,0.0063741
0.6,51,0.11177,0.070336,0.32511,0,1,0.089222,0.2776,0.23444,0.089222,0.018615,0.06673,-0.03417,0.024976,0.0066043,0.0064668
0.6,52,0.11276,0.069419,0.32194,0,1,0.091309,0.27489,0.23215,0.091309,0.019164,0.067748,-0.03385,0.025328,0.0063631,0.0065558
0.6,53,0.11022,0.066333,0.3246,0,1,0.085753,0.27717,0.23407,0.085753,0.017752,0.065155,-0.03468,0.024431,0.0067661,0.006329
0.6,54,0.11123,0.065382,0.32145,0,1,0.08788,0.27448,0.2318,0.08788,0.01832,0.066186,-0.034349,0.024788,0.0065153,0.0064193
0.6,55,0.11221,0.06436,0.31826,0,1,0.089926,0.27175,0.2295,0.089926,0.018861,0.067183,-0.034034,0.025133,0.0062763,0.0065065
